trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN23416F600758:2021-12-09T20:47:39Z,09:29:00,09:31:00,StopPoint:OCETrain TER-87746511,7,,0,0,
OCESN23416F600758:2021-12-09T20:47:39Z,09:38:00,09:42:00,StopPoint:OCETrain TER-87746305,8,,0,0,
OCESN23416F600758:2021-12-09T20:47:39Z,10:00:00,10:02:00,StopPoint:OCETrain TER-87746248,9,,0,0,
OCESN23416F600758:2021-12-09T20:47:39Z,10:10:00,10:11:00,StopPoint:OCETrain TER-87746206,10,,0,0,
OCESN23416F600758:2021-12-09T20:47:39Z,10:16:00,10:16:00,StopPoint:OCETrain TER-87746008,11,,1,0,
OCESN23417F497985:2021-12-11T20:46:47Z,08:44:00,08:44:00,StopPoint:OCETrain TER-87746008,0,,0,1,
OCESN23417F497985:2021-12-11T20:46:47Z,08:48:00,08:50:00,StopPoint:OCETrain TER-87746206,1,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,08:59:00,09:01:00,StopPoint:OCETrain TER-87746248,2,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,09:19:00,09:23:00,StopPoint:OCETrain TER-87746305,3,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,09:29:00,09:30:00,StopPoint:OCETrain TER-87746511,4,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,09:42:00,09:50:00,StopPoint:OCETrain TER-87745497,5,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,09:53:00,09:54:00,StopPoint:OCETrain TER-85162750,6,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,09:57:00,09:58:00,StopPoint:OCETrain TER-85162735,7,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,09:59:00,10:00:00,StopPoint:OCETrain TER-85162727,8,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:03:00,10:04:00,StopPoint:OCETrain TER-85171421,9,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:05:00,10:06:00,StopPoint:OCETrain TER-85161554,10,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:12:00,10:15:00,StopPoint:OCETrain TER-85010082,11,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:16:00,10:17:00,StopPoint:OCETrain TER-85162834,12,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:20:00,10:21:00,StopPoint:OCETrain TER-85010207,13,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:21:00,10:22:00,StopPoint:OCETrain TER-85010116,14,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:24:00,10:25:00,StopPoint:OCETrain TER-85010215,15,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:28:00,10:29:00,StopPoint:OCETrain TER-85010124,16,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:30:00,10:31:00,StopPoint:OCETrain TER-85010223,17,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:31:00,10:32:00,StopPoint:OCETrain TER-85010132,18,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:36:00,10:37:00,StopPoint:OCETrain TER-85010140,19,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:37:00,10:38:00,StopPoint:OCETrain TER-85010157,20,,0,0,
OCESN23417F497985:2021-12-11T20:46:47Z,10:40:00,10:40:00,StopPoint:OCETrain TER-85010231,21,,1,0,
OCESN23417F599273:2021-12-11T20:46:47Z,08:44:00,08:44:00,StopPoint:OCETrain TER-87746008,0,,0,1,
OCESN23417F599273:2021-12-11T20:46:47Z,08:48:00,08:50:00,StopPoint:OCETrain TER-87746206,1,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,08:59:00,09:01:00,StopPoint:OCETrain TER-87746248,2,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,09:19:00,09:23:00,StopPoint:OCETrain TER-87746305,3,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,09:29:00,09:30:00,StopPoint:OCETrain TER-87746511,4,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,09:42:00,09:50:00,StopPoint:OCETrain TER-87745497,5,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,09:54:00,09:54:00,StopPoint:OCETrain TER-85162750,6,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,09:57:00,09:58:00,StopPoint:OCETrain TER-85162735,7,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,09:59:00,10:00:00,StopPoint:OCETrain TER-85162727,8,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:03:00,10:04:00,StopPoint:OCETrain TER-85171421,9,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:06:00,10:06:00,StopPoint:OCETrain TER-85161554,10,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:12:00,10:15:00,StopPoint:OCETrain TER-85010082,11,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:17:00,10:17:00,StopPoint:OCETrain TER-85162834,12,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:20:00,10:21:00,StopPoint:OCETrain TER-85010207,13,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:22:00,10:22:00,StopPoint:OCETrain TER-85010116,14,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:25:00,10:25:00,StopPoint:OCETrain TER-85010215,15,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:28:00,10:29:00,StopPoint:OCETrain TER-85010124,16,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:31:00,10:31:00,StopPoint:OCETrain TER-85010223,17,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:32:00,10:32:00,StopPoint:OCETrain TER-85010132,18,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:36:00,10:37:00,StopPoint:OCETrain TER-85010140,19,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:38:00,10:38:00,StopPoint:OCETrain TER-85010157,20,,0,0,
OCESN23417F599273:2021-12-11T20:46:47Z,10:41:00,10:41:00,StopPoint:OCETrain TER-85010231,21,,1,0,
OCESN23417F599608:2021-12-09T20:47:39Z,08:44:00,08:44:00,StopPoint:OCETrain TER-87746008,0,,0,1,
OCESN23417F599608:2021-12-09T20:47:39Z,08:48:00,08:50:00,StopPoint:OCETrain TER-87746206,1,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,08:59:00,09:01:00,StopPoint:OCETrain TER-87746248,2,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,09:19:00,09:23:00,StopPoint:OCETrain TER-87746305,3,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,09:29:00,09:30:00,StopPoint:OCETrain TER-87746511,4,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,09:42:00,09:50:00,StopPoint:OCETrain TER-87745497,5,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,09:54:00,09:54:00,StopPoint:OCETrain TER-85162750,6,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,09:57:00,09:58:00,StopPoint:OCETrain TER-85162735,7,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,09:59:00,10:00:00,StopPoint:OCETrain TER-85162727,8,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,10:03:00,10:04:00,StopPoint:OCETrain TER-85171421,9,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,10:06:00,10:06:00,StopPoint:OCETrain TER-85161554,10,,0,0,
OCESN23417F599608:2021-12-09T20:47:39Z,10:12:00,10:12:00,StopPoint:OCETrain TER-85010082,11,,1,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:19:00,09:19:00,StopPoint:OCETrain TER-85010231,0,,0,1,
OCESN23418F518218:2021-12-08T13:03:12Z,09:20:00,09:20:00,StopPoint:OCETrain TER-85010157,1,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:22:00,09:23:00,StopPoint:OCETrain TER-85010140,2,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:24:00,09:24:00,StopPoint:OCETrain TER-85010132,3,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:26:00,09:26:00,StopPoint:OCETrain TER-85010223,4,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:29:00,09:30:00,StopPoint:OCETrain TER-85010124,5,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:31:00,09:31:00,StopPoint:OCETrain TER-85010215,6,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:33:00,09:33:00,StopPoint:OCETrain TER-85010116,7,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:36:00,09:37:00,StopPoint:OCETrain TER-85010207,8,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:39:00,09:39:00,StopPoint:OCETrain TER-85162834,9,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:44:00,09:47:00,StopPoint:OCETrain TER-85010082,10,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:52:00,09:52:00,StopPoint:OCETrain TER-85161554,11,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:54:00,09:55:00,StopPoint:OCETrain TER-85171421,12,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,09:58:00,09:58:00,StopPoint:OCETrain TER-85162727,13,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,10:01:00,10:02:00,StopPoint:OCETrain TER-85162735,14,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,10:04:00,10:04:00,StopPoint:OCETrain TER-85162750,15,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,10:10:00,10:19:00,StopPoint:OCETrain TER-87745497,16,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,10:29:00,10:31:00,StopPoint:OCETrain TER-87746511,17,,0,0,
OCESN23418F518218:2021-12-08T13:03:12Z,10:38:00,10:38:00,StopPoint:OCETrain TER-87746305,18,,1,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:19:00,09:19:00,StopPoint:OCETrain TER-85010231,0,,0,1,
OCESN23418F599607:2021-12-11T20:46:47Z,09:20:00,09:20:00,StopPoint:OCETrain TER-85010157,1,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:22:00,09:23:00,StopPoint:OCETrain TER-85010140,2,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:24:00,09:24:00,StopPoint:OCETrain TER-85010132,3,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:26:00,09:26:00,StopPoint:OCETrain TER-85010223,4,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:29:00,09:30:00,StopPoint:OCETrain TER-85010124,5,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:31:00,09:31:00,StopPoint:OCETrain TER-85010215,6,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:33:00,09:33:00,StopPoint:OCETrain TER-85010116,7,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:36:00,09:37:00,StopPoint:OCETrain TER-85010207,8,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:39:00,09:39:00,StopPoint:OCETrain TER-85162834,9,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:44:00,09:47:00,StopPoint:OCETrain TER-85010082,10,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:52:00,09:52:00,StopPoint:OCETrain TER-85161554,11,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:54:00,09:55:00,StopPoint:OCETrain TER-85171421,12,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,09:58:00,09:58:00,StopPoint:OCETrain TER-85162727,13,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,10:01:00,10:02:00,StopPoint:OCETrain TER-85162735,14,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,10:04:00,10:04:00,StopPoint:OCETrain TER-85162750,15,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,10:10:00,10:19:00,StopPoint:OCETrain TER-87745497,16,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,10:29:00,10:31:00,StopPoint:OCETrain TER-87746511,17,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,10:38:00,10:42:00,StopPoint:OCETrain TER-87746305,18,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,11:00:00,11:02:00,StopPoint:OCETrain TER-87746248,19,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,11:10:00,11:11:00,StopPoint:OCETrain TER-87746206,20,,0,0,
OCESN23418F599607:2021-12-11T20:46:47Z,11:16:00,11:16:00,StopPoint:OCETrain TER-87746008,21,,1,0,
OCESN23418F600843:2021-12-09T20:47:39Z,09:47:00,09:47:00,StopPoint:OCETrain TER-85010082,0,,0,1,
OCESN23418F600843:2021-12-09T20:47:39Z,09:52:00,09:52:00,StopPoint:OCETrain TER-85161554,1,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,09:54:00,09:55:00,StopPoint:OCETrain TER-85171421,2,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,09:58:00,09:58:00,StopPoint:OCETrain TER-85162727,3,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,10:01:00,10:02:00,StopPoint:OCETrain TER-85162735,4,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,10:04:00,10:04:00,StopPoint:OCETrain TER-85162750,5,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,10:10:00,10:19:00,StopPoint:OCETrain TER-87745497,6,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,10:29:00,10:31:00,StopPoint:OCETrain TER-87746511,7,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,10:38:00,10:42:00,StopPoint:OCETrain TER-87746305,8,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,11:00:00,11:02:00,StopPoint:OCETrain TER-87746248,9,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,11:10:00,11:11:00,StopPoint:OCETrain TER-87746206,10,,0,0,
OCESN23418F600843:2021-12-09T20:47:39Z,11:16:00,11:16:00,StopPoint:OCETrain TER-87746008,11,,1,0,
OCESN23419F518202:2021-12-08T13:03:12Z,10:23:00,10:23:00,StopPoint:OCETrain TER-87746305,0,,0,1,
OCESN23419F518202:2021-12-08T13:03:12Z,10:29:00,10:30:00,StopPoint:OCETrain TER-87746511,1,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,10:40:00,10:50:00,StopPoint:OCETrain TER-87745497,2,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,10:54:00,10:54:00,StopPoint:OCETrain TER-85162750,3,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,10:57:00,10:58:00,StopPoint:OCETrain TER-85162735,4,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,10:59:00,11:00:00,StopPoint:OCETrain TER-85162727,5,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:03:00,11:04:00,StopPoint:OCETrain TER-85171421,6,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:06:00,11:06:00,StopPoint:OCETrain TER-85161554,7,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:12:00,11:15:00,StopPoint:OCETrain TER-85010082,8,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:17:00,11:17:00,StopPoint:OCETrain TER-85162834,9,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:20:00,11:21:00,StopPoint:OCETrain TER-85010207,10,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:22:00,11:22:00,StopPoint:OCETrain TER-85010116,11,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:25:00,11:25:00,StopPoint:OCETrain TER-85010215,12,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:28:00,11:29:00,StopPoint:OCETrain TER-85010124,13,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:31:00,11:31:00,StopPoint:OCETrain TER-85010223,14,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:32:00,11:32:00,StopPoint:OCETrain TER-85010132,15,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:36:00,11:37:00,StopPoint:OCETrain TER-85010140,16,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:38:00,11:38:00,StopPoint:OCETrain TER-85010157,17,,0,0,
OCESN23419F518202:2021-12-08T13:03:12Z,11:41:00,11:41:00,StopPoint:OCETrain TER-85010231,18,,1,0,
OCESN23419F599606:2021-12-09T20:47:39Z,09:44:00,09:44:00,StopPoint:OCETrain TER-87746008,0,,0,1,
OCESN23419F599606:2021-12-09T20:47:39Z,09:48:00,09:50:00,StopPoint:OCETrain TER-87746206,1,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,09:59:00,10:01:00,StopPoint:OCETrain TER-87746248,2,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,10:19:00,10:23:00,StopPoint:OCETrain TER-87746305,3,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,10:29:00,10:30:00,StopPoint:OCETrain TER-87746511,4,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,10:40:00,10:50:00,StopPoint:OCETrain TER-87745497,5,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,10:54:00,10:54:00,StopPoint:OCETrain TER-85162750,6,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,10:57:00,10:58:00,StopPoint:OCETrain TER-85162735,7,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,10:59:00,11:00:00,StopPoint:OCETrain TER-85162727,8,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,11:03:00,11:04:00,StopPoint:OCETrain TER-85171421,9,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,11:06:00,11:06:00,StopPoint:OCETrain TER-85161554,10,,0,0,
OCESN23419F599606:2021-12-09T20:47:39Z,11:12:00,11:12:00,StopPoint:OCETrain TER-85010082,11,,1,0,
OCESN23419F601080:2021-12-11T20:46:47Z,09:44:00,09:44:00,StopPoint:OCETrain TER-87746008,0,,0,1,
OCESN23419F601080:2021-12-11T20:46:47Z,09:48:00,09:50:00,StopPoint:OCETrain TER-87746206,1,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,09:59:00,10:01:00,StopPoint:OCETrain TER-87746248,2,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,10:19:00,10:23:00,StopPoint:OCETrain TER-87746305,3,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,10:29:00,10:30:00,StopPoint:OCETrain TER-87746511,4,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,10:40:00,10:50:00,StopPoint:OCETrain TER-87745497,5,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,10:54:00,10:54:00,StopPoint:OCETrain TER-85162750,6,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,10:57:00,10:58:00,StopPoint:OCETrain TER-85162735,7,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,10:59:00,11:00:00,StopPoint:OCETrain TER-85162727,8,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:03:00,11:04:00,StopPoint:OCETrain TER-85171421,9,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:06:00,11:06:00,StopPoint:OCETrain TER-85161554,10,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:12:00,11:15:00,StopPoint:OCETrain TER-85010082,11,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:17:00,11:17:00,StopPoint:OCETrain TER-85162834,12,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:20:00,11:21:00,StopPoint:OCETrain TER-85010207,13,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:22:00,11:22:00,StopPoint:OCETrain TER-85010116,14,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:25:00,11:25:00,StopPoint:OCETrain TER-85010215,15,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:28:00,11:29:00,StopPoint:OCETrain TER-85010124,16,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:31:00,11:31:00,StopPoint:OCETrain TER-85010223,17,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:32:00,11:32:00,StopPoint:OCETrain TER-85010132,18,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:36:00,11:37:00,StopPoint:OCETrain TER-85010140,19,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:38:00,11:38:00,StopPoint:OCETrain TER-85010157,20,,0,0,
OCESN23419F601080:2021-12-11T20:46:47Z,11:41:00,11:41:00,StopPoint:OCETrain TER-85010231,21,,1,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:18:00,10:18:00,StopPoint:OCETrain TER-85010231,0,,0,1,
OCESN23420F500727:2021-12-11T20:46:47Z,10:19:00,10:19:00,StopPoint:OCETrain TER-85010157,1,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:22:00,10:23:00,StopPoint:OCETrain TER-85010140,2,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:23:00,10:24:00,StopPoint:OCETrain TER-85010132,3,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:25:00,10:26:00,StopPoint:OCETrain TER-85010223,4,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:29:00,10:30:00,StopPoint:OCETrain TER-85010124,5,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:30:00,10:31:00,StopPoint:OCETrain TER-85010215,6,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:32:00,10:33:00,StopPoint:OCETrain TER-85010116,7,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:36:00,10:37:00,StopPoint:OCETrain TER-85010207,8,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:38:00,10:39:00,StopPoint:OCETrain TER-85162834,9,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:44:00,10:47:00,StopPoint:OCETrain TER-85010082,10,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:51:00,10:52:00,StopPoint:OCETrain TER-85161554,11,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:54:00,10:55:00,StopPoint:OCETrain TER-85171421,12,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,10:57:00,10:58:00,StopPoint:OCETrain TER-85162727,13,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,11:01:00,11:02:00,StopPoint:OCETrain TER-85162735,14,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,11:03:00,11:04:00,StopPoint:OCETrain TER-85162750,15,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,11:10:00,11:19:00,StopPoint:OCETrain TER-87745497,16,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,11:29:00,11:31:00,StopPoint:OCETrain TER-87746511,17,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,11:38:00,11:42:00,StopPoint:OCETrain TER-87746305,18,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,12:00:00,12:02:00,StopPoint:OCETrain TER-87746248,19,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,12:10:00,12:11:00,StopPoint:OCETrain TER-87746206,20,,0,0,
OCESN23420F500727:2021-12-11T20:46:47Z,12:16:00,12:16:00,StopPoint:OCETrain TER-87746008,21,,1,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:19:00,10:19:00,StopPoint:OCETrain TER-85010231,0,,0,1,
OCESN23420F518193:2021-12-08T13:03:12Z,10:20:00,10:20:00,StopPoint:OCETrain TER-85010157,1,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:22:00,10:23:00,StopPoint:OCETrain TER-85010140,2,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:24:00,10:24:00,StopPoint:OCETrain TER-85010132,3,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:26:00,10:26:00,StopPoint:OCETrain TER-85010223,4,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:29:00,10:30:00,StopPoint:OCETrain TER-85010124,5,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:31:00,10:31:00,StopPoint:OCETrain TER-85010215,6,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:33:00,10:33:00,StopPoint:OCETrain TER-85010116,7,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:36:00,10:37:00,StopPoint:OCETrain TER-85010207,8,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:39:00,10:39:00,StopPoint:OCETrain TER-85162834,9,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:44:00,10:47:00,StopPoint:OCETrain TER-85010082,10,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:52:00,10:52:00,StopPoint:OCETrain TER-85161554,11,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:54:00,10:55:00,StopPoint:OCETrain TER-85171421,12,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,10:58:00,10:58:00,StopPoint:OCETrain TER-85162727,13,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,11:01:00,11:02:00,StopPoint:OCETrain TER-85162735,14,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,11:04:00,11:04:00,StopPoint:OCETrain TER-85162750,15,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,11:10:00,11:19:00,StopPoint:OCETrain TER-87745497,16,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,11:29:00,11:31:00,StopPoint:OCETrain TER-87746511,17,,0,0,
OCESN23420F518193:2021-12-08T13:03:12Z,11:38:00,11:38:00,StopPoint:OCETrain TER-87746305,18,,1,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:19:00,10:19:00,StopPoint:OCETrain TER-85010231,0,,0,1,
OCESN23420F599605:2021-12-11T20:46:47Z,10:20:00,10:20:00,StopPoint:OCETrain TER-85010157,1,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:22:00,10:23:00,StopPoint:OCETrain TER-85010140,2,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:24:00,10:24:00,StopPoint:OCETrain TER-85010132,3,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:26:00,10:26:00,StopPoint:OCETrain TER-85010223,4,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:29:00,10:30:00,StopPoint:OCETrain TER-85010124,5,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:31:00,10:31:00,StopPoint:OCETrain TER-85010215,6,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:33:00,10:33:00,StopPoint:OCETrain TER-85010116,7,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:36:00,10:37:00,StopPoint:OCETrain TER-85010207,8,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:39:00,10:39:00,StopPoint:OCETrain TER-85162834,9,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:44:00,10:47:00,StopPoint:OCETrain TER-85010082,10,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:52:00,10:52:00,StopPoint:OCETrain TER-85161554,11,,0,0,
OCESN23420F599605:2021-12-11T20:46:47Z,10:54:00,10:55:00,StopPoint:OCETrain TER-85171421,12,,0,0,
